boat_id,time_now,latitude,longitude,wind_velocity,temperature,heading,acceleration_x,acceleration_y,acceleration_z
B23,2025-02-04T11:42:20.500346Z,37.87158091979126,-122.3737944344521,62.98,29.41,47.78,-1.909,0.915,-1.969
B23,2025-02-04T11:42:21.500346Z,37.874642340995536,-122.3778144280481,93.35,-5.53,232.48,1.3,1.61,1.666
B23,2025-02-04T11:42:22.500346Z,37.8744383591944,-122.37914648892065,82.4,22.47,343.0,0.253,0.148,0.797
B23,2025-02-04T11:42:23.500346Z,37.86024767209829,-122.38063827879459,15.2,7.69,10.47,-1.34,1.985,-0.704
B23,2025-02-04T11:42:24.500346Z,37.878373423231615,-122.36176598958727,93.34,9.18,63.94,0.017,-0.54,1.471
B23,2025-02-04T11:42:25.500346Z,37.86561659116652,-122.37476653139986,9.77,1.01,92.42,-0.496,-0.92,1.651
B23,2025-02-04T11:42:26.500346Z,37.868045156265254,-122.37881035483367,84.56,31.25,190.46,0.014,1.477,-0.451
B23,2025-02-04T11:42:27.500346Z,37.876926575161534,-122.38005076256867,84.82,27.89,77.86,-1.418,-1.819,-1.861
B23,2025-02-04T11:42:28.500346Z,37.862556419622976,-122.36825541480867,92.58,-9.52,145.77,0.238,1.407,-0.548
B23,2025-02-04T11:42:29.500346Z,37.874130583340026,-122.37584711533573,17.94,6.89,188.03,1.959,-0.753,1.781
B23,2025-02-04T11:42:30.500346Z,37.87426923039395,-122.37936542194831,83.29,-4.78,200.09,1.635,-1.888,0.545
B23,2025-02-04T11:42:31.500346Z,37.86882138415726,-122.3679194842316,126.92,31.18,231.43,-0.818,1.035,1.336
B23,2025-02-04T11:42:32.500346Z,37.87808847912626,-122.3683886654951,112.26,6.63,147.91,-1.406,0.271,0.276
B23,2025-02-04T11:42:33.500346Z,37.86567944936735,-122.37973966085119,8.92,18.17,130.68,-1.482,1.887,-0.291
B23,2025-02-04T11:42:34.500346Z,37.86089300961629,-122.37558458450313,40.33,25.85,42.77,0.67,0.999,-1.768
B23,2025-02-04T11:42:35.500346Z,37.87092053985879,-122.36709224946348,11.63,16.1,339.9,1.133,1.83,1.661
B23,2025-02-04T11:42:36.500346Z,37.867369743347,-122.37687590008456,27.19,-9.09,144.83,0.422,-0.629,-0.574
B23,2025-02-04T11:42:37.500346Z,37.86378604692606,-122.37710747851847,142.44,37.78,125.35,0.748,-1.018,-1.755
B23,2025-02-04T11:42:38.500346Z,37.85883327237628,-122.38057255432084,5.94,8.76,226.99,0.668,0.232,1.132
B24,2025-02-04T11:40:59.500346Z,37.86927681768901,-122.37615150340098,42.72,24.4,349.06,1.085,-0.326,-0.754
B24,2025-02-04T11:41:00.500346Z,37.86979858008926,-122.37478767207344,39.02,8.66,138.32,-0.02,1.427,-0.691
B24,2025-02-04T11:41:01.500346Z,37.8635792852566,-122.36602647982292,2.81,-5.79,346.57,0.641,1.379,-1.515
B24,2025-02-04T11:41:02.500346Z,37.87056930002553,-122.3742902410371,138.18,-0.99,185.62,-1.425,1.309,-0.419
B24,2025-02-04T11:41:03.500346Z,37.86786565135898,-122.3797627357711,36.27,-8.95,283.27,-0.676,-0.863,0.753
B24,2025-02-04T11:41:04.500346Z,37.87423082032624,-122.37593699755664,66.29,5.21,71.41,0.605,0.597,0.299
B24,2025-02-04T11:41:05.500346Z,37.86911779709477,-122.38031110988437,124.84,17.72,57.51,1.366,0.537,-1.154
B24,2025-02-04T11:41:06.500346Z,37.871225622359816,-122.3713501638662,62.2,15.83,331.03,1.81,-0.518,0.467
B24,2025-02-04T11:41:07.500346Z,37.86247875912589,-122.36517802511999,22.21,6.79,58.05,0.842,1.47,1.917
B24,2025-02-04T11:41:08.500346Z,37.86035978416778,-122.36956528353753,70.63,26.22,132.11,0.563,0.669,-0.432
B24,2025-02-04T11:41:09.500346Z,37.8696686591328,-122.37448795457927,72.09,4.39,146.53,1.109,1.727,-0.585
B24,2025-02-04T11:41:10.500346Z,37.874568448286595,-122.36676745560582,123.37,32.15,249.16,-1.956,0.346,1.106
B24,2025-02-04T11:41:11.500346Z,37.87265032758107,-122.36634179792216,129.83,39.72,53.45,0.423,0.613,0.3
B24,2025-02-04T11:41:12.500346Z,37.87351363169562,-122.36737829996699,66.36,30.37,225.32,-0.21,0.219,1.011
B24,2025-02-04T11:41:13.500346Z,37.87056792546623,-122.36829796164794,142.16,27.58,335.33,1.974,1.106,0.486
B24,2025-02-04T11:41:14.500346Z,37.875776885424635,-122.36734259800336,0.19,-7.5,116.08,1.194,-1.946,1.416
B24,2025-02-04T11:41:15.500346Z,37.87021338161971,-122.37028948127602,122.65,25.91,140.81,0.235,-0.993,0.972
B24,2025-02-04T11:41:16.500346Z,37.870416188349246,-122.37049043067852,74.71,10.84,243.1,1.255,-1.827,1.973
B24,2025-02-04T11:41:17.500346Z,37.872875115024414,-122.37548545917973,82.42,22.14,176.23,-1.293,-1.409,-1.562
B24,2025-02-04T11:41:18.500346Z,37.87070745056132,-122.37641762339729,3.23,37.89,79.5,0.335,1.702,-1.809
B24,2025-02-04T11:41:19.500346Z,37.8699422857807,-122.37899766847174,107.54,-8.27,230.62,-0.073,-1.148,0.415
B24,2025-02-04T11:41:20.500346Z,37.86026232226501,-122.3773999381408,47.3,7.55,123.24,0.149,0.335,1.626
B24,2025-02-04T11:41:21.500346Z,37.8587103158471,-122.37660577491853,122.49,39.41,162.04,1.329,0.167,-1.043
B24,2025-02-04T11:41:22.500346Z,37.871167059218166,-122.36255489124534,34.38,32.09,336.19,-0.38,0.966,-0.78
B24,2025-02-04T11:41:23.500346Z,37.87776403776268,-122.37315773345108,79.1,12.45,141.56,-0.604,-1.009,1.372
B24,2025-02-04T11:41:24.500346Z,37.86120214312828,-122.37301675727954,82.94,38.81,205.27,-0.633,0.506,1.738
B24,2025-02-04T11:41:25.500346Z,37.87034962009581,-122.36377727323327,124.03,-9.63,37.06,-1.145,-0.87,1.08
B24,2025-02-04T11:41:26.500346Z,37.86602076728617,-122.36653888918077,102.09,37.06,233.02,0.099,1.223,-1.027
B24,2025-02-04T11:41:27.500346Z,37.86360114546804,-122.36783003963991,4.46,24.44,310.46,-1.206,-1.816,0.657
B24,2025-02-04T11:41:28.500346Z,37.85870907217936,-122.37501377361137,61.84,2.11,245.42,-1.886,0.676,0.497
B24,2025-02-04T11:41:29.500346Z,37.86438014430884,-122.37482688081218,35.13,5.16,98.81,-1.987,-0.24,0.161
B24,2025-02-04T11:41:30.500346Z,37.86364373959091,-122.36629513930458,84.77,5.72,353.84,1.47,-0.619,1.236
B24,2025-02-04T11:41:31.500346Z,37.86384020749941,-122.36874059292361,149.9,19.33,259.04,-1.558,1.676,1.141
B24,2025-02-04T11:41:32.500346Z,37.861790071653466,-122.36115096344267,13.94,25.5,356.88,0.796,1.765,-0.598
B24,2025-02-04T11:41:33.500346Z,37.86393945608753,-122.3618164969173,143.96,39.59,7.6,1.197,-0.619,1.259
B24,2025-02-04T11:41:34.500346Z,37.85892816902768,-122.37956900538167,28.86,29.54,329.04,-0.515,-1.537,-1.971
B24,2025-02-04T11:41:35.500346Z,37.87570378229561,-122.38044952058615,86.02,7.22,300.98,-0.055,-1.118,1.604
B24,2025-02-04T11:41:36.500346Z,37.862599659846616,-122.37885148387888,86.42,18.02,249.46,-0.541,0.462,-1.368
B24,2025-02-04T11:41:37.500346Z,37.864273526672626,-122.37400490488608,50.05,22.37,219.05,0.823,-0.48,-1.235
B24,2025-02-04T11:41:38.500346Z,37.874280166484446,-122.37710981444471,86.3,9.17,336.63,0.854,1.212,0.068
B24,2025-02-04T11:41:39.500346Z,37.86797418990841,-122.37276165191743,85.28,-2.27,183.15,0.802,-0.905,-0.669
B24,2025-02-04T11:41:40.500346Z,37.86229618257023,-122.36457564682979,17.63,-3.14,144.38,-1.338,-0.372,-1.763
B24,2025-02-04T11:41:41.500346Z,37.864609336347165,-122.3701568698606,36.78,10.25,250.56,-1.324,-1.445,0.399
B24,2025-02-04T11:41:42.500346Z,37.87004143300756,-122.3666885372582,66.74,-9.22,103.25,-0.508,1.521,1.772
B24,2025-02-04T11:41:43.500346Z,37.87748051458869,-122.380064416598,82.64,35.45,244.74,1.858,-1.376,1.079
B24,2025-02-04T11:41:44.500346Z,37.86546334718817,-122.36723526340752,136.76,-0.18,90.48,1.496,-1.58,-0.474
B24,2025-02-04T11:41:45.500346Z,37.86537835857595,-122.37746581249746,78.46,-6.18,160.34,-1.989,1.253,-0.726
B24,2025-02-04T11:41:46.500346Z,37.862851904190606,-122.37031025990326,60.95,34.99,18.6,-0.632,-1.528,-0.027
B24,2025-02-04T11:41:47.500346Z,37.87062198331835,-122.36642680114224,22.19,39.05,240.43,-1.075,-1.481,0.762
B24,2025-02-04T11:41:48.500346Z,37.863134747667544,-122.37399819044214,100.48,9.17,253.5,0.492,-1.29,-1.005
B24,2025-02-04T11:41:49.500346Z,37.868058458934335,-122.37305367733877,132.34,29.77,353.31,0.531,-1.773,1.626
B24,2025-02-04T11:41:50.500346Z,37.86705138359602,-122.37469695169233,51.13,14.53,3.97,0.103,-0.52,-1.089
B24,2025-02-04T11:41:51.500346Z,37.86943243660708,-122.37619358716573,81.43,8.78,321.6,-1.172,0.016,1.221
B24,2025-02-04T11:41:52.500346Z,37.86457592238349,-122.37375595023127,109.01,28.29,22.58,-1.262,-0.985,0.01
B24,2025-02-04T11:41:53.500346Z,37.871293149521634,-122.37123030663591,58.64,16.96,98.09,0.652,-1.841,0.271
B24,2025-02-04T11:41:54.500346Z,37.86639955241371,-122.37584482237556,104.13,35.07,179.8,-1.469,0.651,0.079
B24,2025-02-04T11:41:55.500346Z,37.87784459753244,-122.3650355696547,83.25,23.38,150.48,0.538,1.244,0.579
B24,2025-02-04T11:41:56.500346Z,37.865989026665474,-122.36899524462734,62.76,34.05,220.21,-1.634,1.462,-0.885
B24,2025-02-04T11:41:57.500346Z,37.861942202311624,-122.36156863228872,121.96,35.06,359.53,-0.283,1.875,1.141
B24,2025-02-04T11:41:58.500346Z,37.865808716736026,-122.36297802555426,132.19,9.96,42.04,-1.949,-1.926,-0.121
B24,2025-02-04T11:41:59.500346Z,37.86833985254825,-122.36388221359397,6.5,18.7,307.6,0.32,0.333,-0.134
B24,2025-02-04T11:42:00.500346Z,37.86552332413976,-122.37354224394815,51.84,31.43,132.75,-0.366,-1.301,-0.365
B24,2025-02-04T11:42:01.500346Z,37.87043469493856,-122.37637518569323,71.3,-5.49,66.55,0.972,-0.95,-1.023
B24,2025-02-04T11:42:02.500346Z,37.86838707958083,-122.36734289075291,114.29,5.04,205.37,-0.188,-0.869,-1.042
B24,2025-02-04T11:42:03.500346Z,37.875553983290104,-122.37697452933511,51.35,23.11,318.23,-1.093,1.259,-1.198
B24,2025-02-04T11:42:04.500346Z,37.87743039818938,-122.38094344680226,3.3,26.79,216.21,-0.092,1.714,0.802
B24,2025-02-04T11:42:05.500346Z,37.866794684936984,-122.36512938241061,76.13,17.48,107.66,-1.067,1.902,-1.291
B24,2025-02-04T11:42:06.500346Z,37.863734333924654,-122.37627180316773,128.21,3.6,284.44,-0.783,1.488,-0.991
B24,2025-02-04T11:42:07.500346Z,37.87697597697462,-122.36155200585313,29.14,18.4,337.52,0.783,1.505,-0.944
B24,2025-02-04T11:42:08.500346Z,37.87606206509852,-122.36492732596946,135.47,31.15,347.61,-1.65,1.548,-0.106
B24,2025-02-04T11:42:09.500346Z,37.86119670697509,-122.36942201344276,40.24,3.21,34.73,-0.952,1.724,0.111
B24,2025-02-04T11:42:10.500346Z,37.86316027139774,-122.36630623116636,117.43,3.97,315.03,-0.498,0.185,-0.99
B24,2025-02-04T11:42:11.500346Z,37.868866617436574,-122.36877438913957,53.39,13.13,93.36,-0.951,-1.017,1.211
B24,2025-02-04T11:42:12.500346Z,37.85914529375201,-122.36482647714591,108.86,1.07,20.82,0.478,1.455,0.378
B24,2025-02-04T11:42:13.500346Z,37.86092678383523,-122.37992198878699,89.13,13.45,66.69,-0.633,1.39,0.453
B24,2025-02-04T11:42:14.500346Z,37.86477040105173,-122.37366046070218,120.68,35.89,107.79,-1.886,0.017,0.433
B24,2025-02-04T11:42:15.500346Z,37.8590124915392,-122.36340158633139,12.05,24.49,351.44,-1.741,1.72,0.553
B24,2025-02-04T11:42:16.500346Z,37.86062028768962,-122.3793570259439,103.76,2.56,359.28,0.791,-0.311,0.134
B24,2025-02-04T11:42:17.500346Z,37.860187725339564,-122.36981190648461,19.68,16.64,351.0,-1.175,-0.522,-0.88
B24,2025-02-04T11:42:18.500346Z,37.873693617598825,-122.36529955189617,84.48,13.56,180.79,1.716,-1.846,0.487
B24,2025-02-04T11:42:19.500346Z,37.87108835306363,-122.38064920446762,3.73,2.68,259.29,0.0,0.201,-0.784
B24,2025-02-04T11:42:20.500346Z,37.86373173761273,-122.36751517120062,39.58,-0.04,305.46,-0.467,-0.402,0.387
B24,2025-02-04T11:42:21.500346Z,37.865629897784665,-122.36906438108475,120.84,12.29,246.97,-1.19,-0.169,0.876
B24,2025-02-04T11:42:22.500346Z,37.863951246637946,-122.37845606002871,106.12,-5.45,33.53,0.311,0.914,-0.288
B24,2025-02-04T11:42:23.500346Z,37.87404994878273,-122.36863818741448,46.04,-8.11,182.61,1.658,-1.386,0.071
B24,2025-02-04T11:42:24.500346Z,37.87257028454578,-122.3719720613078,122.17,-2.55,245.95,1.782,1.723,-1.552
B24,2025-02-04T11:42:25.500346Z,37.85850291782338,-122.37019943358482,1.98,-3.21,236.42,1.736,1.333,-0.57
B24,2025-02-04T11:42:26.500346Z,37.86162167573685,-122.37794473070045,16.4,4.61,243.41,0.612,0.143,-0.654
B24,2025-02-04T11:42:27.500346Z,37.86965894506044,-122.36985675282652,147.05,-6.58,56.21,-0.298,-0.222,1.548
B24,2025-02-04T11:42:28.500346Z,37.872886290530516,-122.36256681433355,126.5,23.23,258.31,-1.9,-1.177,-0.968
B24,2025-02-04T11:42:29.500346Z,37.87027959299239,-122.37329412767559,70.1,17.84,143.04,1.411,-0.101,0.23
B24,2025-02-04T11:42:30.500346Z,37.87044670686615,-122.36369445542528,123.48,-7.44,11.06,0.92,0.864,-1.028
B24,2025-02-04T11:42:31.500346Z,37.85980058523179,-122.37757300254083,17.77,-8.65,199.95,0.043,0.884,0.723
B24,2025-02-04T11:42:32.500346Z,37.86804910157399,-122.36264824962309,110.4,-0.13,95.35,-1.258,-1.261,0.417
B24,2025-02-04T11:42:33.500346Z,37.87522021441018,-122.36478524039433,93.64,27.61,158.58,1.802,-0.605,1.002
B24,2025-02-04T11:42:34.500346Z,37.866615096171,-122.37176150097412,41.0,-1.85,243.91,-0.769,0.919,-1.953
B24,2025-02-04T11:42:35.500346Z,37.87068908793332,-122.37959569544546,48.27,24.69,293.02,-1.778,-0.756,-0.943
B24,2025-02-04T11:42:36.500346Z,37.860876602556594,-122.37409776226168,68.7,14.76,269.35,-0.612,0.734,1.087
B24,2025-02-04T11:42:37.500346Z,37.87725304370875,-122.3804079727089,84.82,0.7,50.9,-1.798,-0.909,-0.579
B24,2025-02-04T11:42:38.500346Z,37.87394441900667,-122.37384807186197,8.14,10.14,5.39,-1.519,-1.996,-1.488
B25,2025-02-04T11:40:59.500346Z,37.87117265942406,-122.37942538046448,29.24,39.4,9.14,-0.039,1.215,-1.946
B25,2025-02-04T11:41:00.500346Z,37.87726867448826,-122.37467326352899,12.13,2.14,38.01,-0.044,-0.953,1.687
B25,2025-02-04T11:41:01.500346Z,37.87089443290995,-122.38098487317163,65.34,12.16,273.55,-1.158,-0.104,1.646
B25,2025-02-04T11:41:02.500346Z,37.87347604754128,-122.36584735752193,45.77,-3.9,90.68,1.49,-1.599,-0.375
B25,2025-02-04T11:41:03.500346Z,37.86669576690398,-122.37273972282719,12.56,25.02,87.35,0.214,0.399,-0.226
B25,2025-02-04T11:41:04.500346Z,37.867874530955085,-122.37040438582402,40.19,30.96,170.68,-0.617,0.072,-0.817
B25,2025-02-04T11:41:05.500346Z,37.87040655966524,-122.36200630871532,113.74,25.24,330.57,-1.62,-1.344,1.692
B25,2025-02-04T11:41:06.500346Z,37.872052777877045,-122.37192736217955,74.06,-7.32,210.21,-1.903,1.54,-0.626
B25,2025-02-04T11:41:07.500346Z,37.86269467992806,-122.36262119457469,121.31,33.86,5.83,-1.679,1.439,1.846
B25,2025-02-04T11:41:08.500346Z,37.87513165978577,-122.37103085265055,49.56,17.95,94.38,0.24,-0.849,1.0
B25,2025-02-04T11:41:09.500346Z,37.869817120489955,-122.37716920788375,135.19,36.71,60.22,0.376,-1.239,0.273
B25,2025-02-04T11:41:10.500346Z,37.87390655289407,-122.36560430952899,52.15,25.57,172.35,1.072,0.004,-0.971
B25,2025-02-04T11:41:11.500346Z,37.86277741497649,-122.38025465864618,109.8,6.59,213.55,-1.93,0.589,0.304
B25,2025-02-04T11:41:12.500346Z,37.8625803407931,-122.36172125870068,5.78,-1.76,278.37,-1.449,-0.193,-1.501
B25,2025-02-04T11:41:13.500346Z,37.87288230467474,-122.36944959904437,14.74,22.26,231.06,1.398,-1.863,1.237
B25,2025-02-04T11:41:14.500346Z,37.86616767407897,-122.37628077642053,65.19,10.22,277.94,1.795,0.138,0.817
B25,2025-02-04T11:41:15.500346Z,37.87150380919382,-122.37293087119063,137.74,-6.33,343.46,1.186,-1.241,-1.616
B25,2025-02-04T11:41:16.500346Z,37.864102279029154,-122.37610699039502,9.19,14.72,272.99,0.128,0.832,1.686
B25,2025-02-04T11:41:17.500346Z,37.86257086380489,-122.36570231491048,132.98,2.07,85.41,1.913,1.13,0.844
B25,2025-02-04T11:41:18.500346Z,37.861212752343256,-122.36846019005594,20.35,20.17,320.19,0.024,-1.492,0.503
B25,2025-02-04T11:41:19.500346Z,37.87641318000744,-122.37649867924465,112.85,34.33,138.0,1.316,-1.626,-0.183
B25,2025-02-04T11:41:20.500346Z,37.867906990609896,-122.37578912316951,78.38,25.75,210.76,0.695,0.105,0.507
B25,2025-02-04T11:41:21.500346Z,37.873571763281916,-122.36201250400772,108.65,-1.63,136.14,-1.297,-1.295,1.1
B25,2025-02-04T11:41:22.500346Z,37.867985886752216,-122.3738077636077,29.52,23.1,350.56,-1.274,0.554,-0.617
B25,2025-02-04T11:41:23.500346Z,37.85897474698672,-122.36265918868017,48.65,6.88,120.65,-0.12,-1.578,-0.632
B25,2025-02-04T11:41:24.500346Z,37.873944539093515,-122.36840772116201,9.02,1.95,178.46,1.739,0.383,0.973
B25,2025-02-04T11:41:25.500346Z,37.863676615154354,-122.36230779514499,137.15,-1.99,314.8,-1.164,0.048,-0.299
B25,2025-02-04T11:41:26.500346Z,37.86438466636595,-122.37484173307081,147.09,38.18,127.79,-1.334,-0.925,1.948
B25,2025-02-04T11:41:27.500346Z,37.87779768398295,-122.36624290171368,88.92,-4.12,250.49,1.24,-1.233,1.752
B25,2025-02-04T11:41:28.500346Z,37.86921139307591,-122.36971839274564,15.3,6.13,106.63,-0.797,-1.374,-0.715
B25,2025-02-04T11:41:29.500346Z,37.875227030017655,-122.36352074782897,13.18,25.24,98.01,-1.895,-0.217,-0.325
B25,2025-02-04T11:41:30.500346Z,37.86975911407637,-122.36673034850352,85.2,-6.23,297.22,-1.681,0.101,-0.38
B25,2025-02-04T11:41:31.500346Z,37.86603575998891,-122.3717172292326,121.75,16.39,110.19,-0.9,1.266,1.732
B25,2025-02-04T11:41:32.500346Z,37.862153084641264,-122.36172635045523,89.6,-3.07,306.49,1.006,-0.856,0.954
B25,2025-02-04T11:41:33.500346Z,37.87259142626215,-122.37869578545909,74.3,18.65,282.21,0.135,1.379,-0.903
B25,2025-02-04T11:41:34.500346Z,37.87607736621627,-122.37366959197165,81.4,35.22,313.66,-0.521,-1.588,0.892
B25,2025-02-04T11:41:35.500346Z,37.86271199501697,-122.36168420115794,4.87,11.54,240.73,-0.77,-0.338,1.77
B25,2025-02-04T11:41:36.500346Z,37.87624458726916,-122.37849916814214,135.23,7.85,218.11,-0.343,0.306,0.528
B25,2025-02-04T11:41:37.500346Z,37.87019300064175,-122.36485078684547,23.65,-7.22,87.61,-0.754,0.356,1.615
B25,2025-02-04T11:41:38.500346Z,37.87804936835479,-122.36770333507897,58.21,16.87,107.59,-1.834,0.075,1.535
B25,2025-02-04T11:41:39.500346Z,37.87306286854547,-122.36764515532613,99.4,21.18,192.35,1.826,1.668,-1.114
B25,2025-02-04T11:41:40.500346Z,37.860682440620934,-122.368262848687,67.57,12.16,146.57,1.172,0.882,-0.044
B25,2025-02-04T11:41:41.500346Z,37.877851615278004,-122.3704825565168,132.01,10.85,354.07,1.573,1.436,-0.297
B25,2025-02-04T11:41:42.500346Z,37.86968232491815,-122.37428994074573,129.77,8.4,323.05,1.069,-0.932,0.897
B25,2025-02-04T11:41:43.500346Z,37.874881660746794,-122.36777490814997,137.66,-7.27,136.26,-1.865,-1.676,-1.714
B25,2025-02-04T11:41:44.500346Z,37.87674881162198,-122.36799911209617,39.52,2.79,230.47,1.078,-0.82,0.578
B25,2025-02-04T11:41:45.500346Z,37.86049419576793,-122.36793291869974,84.08,30.52,183.57,-1.522,0.428,1.269
B25,2025-02-04T11:41:46.500346Z,37.865703944551775,-122.37027424537263,99.73,23.24,199.35,-0.972,1.26,-1.221
B25,2025-02-04T11:41:47.500346Z,37.86673955155458,-122.36501320268744,48.03,12.52,353.01,-1.202,-0.009,1.446
B25,2025-02-04T11:41:48.500346Z,37.8681591527004,-122.37956624927673,41.61,15.68,284.98,-1.104,-0.966,-1.762
B25,2025-02-04T11:41:49.500346Z,37.871425462493775,-122.36371740960013,110.73,2.27,37.86,1.216,-0.246,-1.138
B25,2025-02-04T11:41:50.500346Z,37.8734208795378,-122.36607125941819,58.71,31.67,18.8,1.532,0.115,-1.206
B25,2025-02-04T11:41:51.500346Z,37.875971662051704,-122.37338129339574,80.37,18.19,178.0,-1.817,-1.438,-0.764
B25,2025-02-04T11:41:52.500346Z,37.87294038510501,-122.37194526794104,49.04,9.52,312.09,1.254,1.875,-0.372
B25,2025-02-04T11:41:53.500346Z,37.86940206430935,-122.36375155260357,117.23,-7.1,352.07,1.754,0.108,0.168
B25,2025-02-04T11:41:54.500346Z,37.86356705467669,-122.3789180009818,110.52,8.33,257.57,0.327,-1.922,0.116
B25,2025-02-04T11:41:55.500346Z,37.87804251658178,-122.37366926921639,30.62,-3.0,288.18,-1.803,0.362,0.766
B25,2025-02-04T11:41:56.500346Z,37.87269188192939,-122.37868141793936,86.63,12.14,66.95,1.07,0.157,-0.349
B25,2025-02-04T11:41:57.500346Z,37.877677458830114,-122.3635970835074,7.28,34.85,53.1,0.485,0.303,0.139
B25,2025-02-04T11:41:58.500346Z,37.87142635276344,-122.37697630770784,11.26,10.71,134.09,-1.401,1.681,1.834
B25,2025-02-04T11:41:59.500346Z,37.87341816355094,-122.36917333834711,113.28,4.48,229.18,0.166,-1.596,1.51
B25,2025-02-04T11:42:00.500346Z,37.86087911895663,-122.37537781444856,101.9,23.78,256.55,1.15,-0.4,-1.042
B25,2025-02-04T11:42:01.500346Z,37.87597434638023,-122.36208253655181,76.34,21.27,328.67,0.076,-0.689,0.628
B25,2025-02-04T11:42:02.500346Z,37.86721733182689,-122.37046641168101,127.73,5.05,71.02,-1.705,-1.698,-0.153
B25,2025-02-04T11:42:03.500346Z,37.86926579219371,-122.3795191422639,48.16,27.21,77.3,1.721,-0.558,1.255
B25,2025-02-04T11:42:04.500346Z,37.867848470846745,-122.36698376976824,89.11,-7.35,91.77,1.063,0.861,0.609
B25,2025-02-04T11:42:05.500346Z,37.8685875209373,-122.36916372797042,97.86,3.29,181.48,-1.657,0.073,1.364
B25,2025-02-04T11:42:06.500346Z,37.87312023663481,-122.37753999777571,145.61,14.5,208.44,1.99,-0.03,1.225
B25,2025-02-04T11:42:07.500346Z,37.87444314789293,-122.36631661538333,80.82,11.65,225.29,1.756,0.995,-1.428
B25,2025-02-04T11:42:08.500346Z,37.86334987827247,-122.37717418984184,94.59,10.26,345.48,1.756,-1.98,-0.056
B25,2025-02-04T11:42:09.500346Z,37.86216901805128,-122.37902827302871,1.87,-9.23,193.86,1.456,-0.908,0.008
B25,2025-02-04T11:42:10.500346Z,37.860501432916884,-122.369056237221,123.44,-1.16,40.92,1.368,-0.272,0.979
B25,2025-02-04T11:42:11.500346Z,37.870288606084664,-122.37343980222298,108.86,24.64,46.71,-0.321,1.117,1.223
B25,2025-02-04T11:42:12.500346Z,37.8672268268359,-122.36333700924777,102.8,1.65,275.23,1.744,0.502,-0.228
B25,2025-02-04T11:42:13.500346Z,37.87675680896638,-122.36928086913159,103.21,11.75,354.04,-1.481,-0.825,-1.881
B25,2025-02-04T11:42:14.500346Z,37.86812744688775,-122.36611561518839,38.91,11.76,1.11,1.391,0.079,0.662
B25,2025-02-04T11:42:15.500346Z,37.86060937427527,-122.37584226737982,119.9,10.98,345.26,0.219,0.747,-0.023
